year,month,day,author,text,text_en,text_pl,month_string
2020,3,11,Jesus Christ,"Amata mia, il mio cuore sanguina nel vedervi così indifesi e nel vedere che invece di pregare il Padre mio, vi chiudete nelle case. Fa paura ciò che non potete vedere! Perché non amate me, che vi sono vicino! Mia Madre, che con grande dolore vi dice ciò che dovreste fare, non viene ascoltata, solo la preghiera potrà salvarvi e non ostinatevi a voler capire, perché finché non crederete, non potrà essere illuminata la mente di colui che vi porterà alla salvezza. Piccolo gregge, voi potete fare tanto, pregando il Padre mio con il cuore aperto, tornate a riscoprire la fede, l'amore verso il vostro fratello e a ricostruire la pace tra di voi. Amata mia, quanto dolore vedervi così indifesi e feriti, prega con mia Madre e Lei sarà con voi nella preghiera, per innalzare il vostro grido al Padre mio, che anche se vi ama tanto, non riesce più a guardare i suoi figli prediletti che si perdono e non hanno il coraggio di portare la Santa Eucarestia nemmeno a quelli che soffrono, questa prova è forte. Vorrei, che ognuno di voi abbracciasse la sua croce con amore. Ti benedico nel nome del Padre nel mio nome e dello Spirito Santo, Amen.","My beloved, my heart bleeds to see you so helpless and to see that instead of praying to My Father, you are closing yourselves up in your homes. What you cannot see is frightening! Why do you not love me, who is close to you! My Mother, who with great sorrow is telling you what you should do, is not being heard, only prayer can save you and do not persist in wanting to understand, because until you believe, the mind of the one who will lead you to salvation cannot be enlightened. Little flock, you can do so much, by praying to My Father with an open heart, come back to rediscover faith, love towards your brother and rebuild peace among yourselves. My beloved, how painful it is to see you so helpless and wounded, pray with My Mother and she will be with you in prayer, to raise your cry to My Father, who although He loves you so much, can no longer look at His beloved children who are lost and do not have the courage to bring the Holy Eucharist even to those who are suffering, this trial is strong. I wish, that each of you would embrace your cross with love. I bless you in the name of the Father in my name and the Holy Spirit, Amen.","Umiłowani moi, serce mi krwawi, gdy widzę was tak bezradnych i gdy widzę, że zamiast modlić się do Ojca mego, zamykacie się w domach. To, czego nie widać, jest przerażające! Dlaczego nie kochasz mnie, który jest blisko ciebie! Moja Matka, która z wielkim smutkiem mówi wam, co macie czynić, nie jest wysłuchiwana, tylko modlitwa może was uratować i nie trwajcie w pragnieniu zrozumienia, bo dopóki nie uwierzycie, umysł tego, który doprowadzi was do zbawienia, nie może być oświecony. Mała trzódko, możecie zrobić tak wiele, modląc się do mojego Ojca z otwartym sercem, powróćcie, aby odkryć na nowo wiarę, miłość do waszego brata i odbudować pokój między wami. Umiłowani moi, jak bardzo boli mnie widok was tak bezradnych i poranionych, módlcie się z Moją Matką, a Ona będzie z wami w modlitwie, aby wznieść wasze wołanie do Mojego Ojca, który choć tak bardzo was kocha, nie może już patrzeć na swoje ukochane dzieci, które się zagubiły i nie mają odwagi przynieść Świętej Eucharystii nawet tym, którzy cierpią, ta próba jest silna. Życzę, aby każdy z Was przyjął swój krzyż z miłością. Błogosławię was w imię Ojca, w moim imieniu i w imię Ducha Świętego, Amen.",March
2020,3,14,Holy Mary,"Figli miei cari, grazie per le vostre preghiere, ricordatevi di non lasciare la croce, siate sempre con lo sguardo rivolto al cielo, non abbiate paura perché il mio Gesù è vicino a voi, insieme agli angeli ed Arcangeli, abbiate la pace e a gioia nel vostro cuore. Figli, amate mio Figlio Gesù, prendete le mie mani e nulla vi mancherà mai, la provvidenza non mancherà a coloro che saranno forti nella fede. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","My dear children, thank you for your prayers, remember not to leave the cross, always be with your eyes turned towards Heaven, do not be afraid because my Jesus is near you, together with the angels and archangels, have peace and joy in your heart. My children, love my Son Jesus, take my hands and nothing will ever be lacking, providence will not lack to those who are strong in faith. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen.","Moje drogie dzieci, dziękuję wam za wasze modlitwy, pamiętajcie, aby nie opuszczać krzyża, bądźcie zawsze ze wzrokiem zwróconym ku niebu, nie bójcie się, bo mój Jezus jest blisko was, razem z aniołami i archaniołami, miejcie pokój i radość w waszych sercach. Moje dzieci, kochajcie mojego Syna Jezusa, weźcie mnie za ręce, a niczego wam nie zabraknie, opatrzności nie zabraknie tym, którzy są mocni w wierze. Teraz błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",March
2020,3,17,Holy Mary,"Figli miei, grazie per essere qui nella preghiera. Figli, so quanta sofferenza è scesa sull’umanità, ma io vi sarò accanto e vi chiedo in questi momenti difficili, riflettete e pensate che solo Dio può essere il vostro aiuto e conforto, il tempo della battaglia tra il bene e il male è in atto. Avvicinatevi alla preghiera, solo così potrete sconfiggere il male che vi attanaglia. Preparatevi figli, tempi duri arriveranno a causa di nuove pandemie, terremoti e venti di guerra. Nonostante tutto, molti di voi sentiranno una grande pace nel loro cuore, sappiate che è la grazia del cielo, non temete, io sarò con voi. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","My children, thank you for being here in prayer. My children, I know how much suffering has descended on humanity, but I will be beside you and I ask you in these difficult moments, reflect and think that only God can be your help and comfort, the time of the battle between good and evil is underway. Approach prayer, only in this way will you be able to defeat the evil that grips you. Prepare yourselves children, hard times will come because of new pandemics, earthquakes and winds of war. In spite of everything, many of you will feel a great peace in your hearts, know that it is the grace of heaven, do not fear, I will be with you. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen.","Dzieci moje, dziękuję wam, że jesteście tutaj na modlitwie. Dzieci moje, wiem jak wiele cierpienia spadło na ludzkość, ale będę przy was i proszę was w tych trudnych chwilach, zastanówcie się i pomyślcie, że tylko Bóg może być waszą pomocą i pociechą, trwa czas walki dobra ze złem. Zbliżcie się do modlitwy, tylko w ten sposób możecie pokonać zło, które do was przylgnęło. Przygotujcie się dzieci, nadejdą ciężkie czasy z powodu nowych pandemii, trzęsień ziemi i wojennych wiatrów. Mimo wszystko, wielu z was będzie odczuwać wielki pokój w sercu, wiedzcie, że jest to łaska Nieba, nie bójcie się, będę z wami.  Teraz błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",March
2020,3,21,Holy Mary,"Amati figli cari, grazie per essere qui nella preghiera. Amati figli miei, quanto siete spaventati per tutto ciò che sta accadendo, ma io ho toccato la terra per avvertirvi e prepararvi per tutto ciò che sarebbe accaduto e molti, nonostante i miei continui appelli, non ascoltano. Figli amati, datemi le vostre mani e vi condurrò tra tutto ciò che dovrà avvenire con grande protezione, rimanete accanto a me e al mio Gesù e nulla vi potrà accadere. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","Beloved children, thank you for being here in prayer. My beloved children, how frightened you are about all that is happening, but I touched the earth to warn you and prepare you for all that would happen and many, despite my continuous appeals, do not listen. Beloved children, give me your hands and I will lead you through all that is to come with great protection, stay close to me and to my Jesus and nothing will happen to you. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen.","Umiłowane dzieci, dziękuję wam za to, że jesteście tutaj na modlitwie. Moje kochane dzieci, jakże jesteście przerażeni tym wszystkim, co się dzieje, lecz Ja dotknęłam ziemi, aby was ostrzec i przygotować was na to wszystko, co się wydarzy, a wielu, pomimo moich ciągłych wezwań, nie słucha. Umiłowane dzieci, podajcie mi swoje ręce, a ja przeprowadzę was przez wszystko, co będzie musiało się wydarzyć z wielką ochroną, bądźcie blisko mnie i mojego Jezusa, a nic nie będzie mogło wam się stać.  Teraz błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",March
2020,3,24,Jesus Christ,"Fratelli miei, siete tutti qui riuniti in questa grande famiglia, che gioia nel mio cuore! tutti nella preghiera come un tempo. Figli amati, voi che siete diventati ormai parte del mio piccolo gregge, seguite mia Madre nei vostri passi, Io vi accompagnerò tra leoni e vipere, nessuno può potrà toccarvi, nessuno potrà farvi del male. Fratelli cari, quanto è grande il mio amore per voi, state uniti, perché oggi è il momento in cui ognuno ha bisogno dell'altro, non lasciate soli i vostri fratelli, ma abbiate pietà e misericordia, come Io ne avrò per voi, nulla vi mancherà. La potenza di Dio è talmente grande che il mio mantello è quello di mia Madre, vi coprirà e vi renderà invisibili al male. Fratelli miei, l’èlite mondiale vuole sottomettervi, siete diventati come dei sudditi, ma Io arriverò e vi libererò da tutto questo male. Fratelli miei, passerò uno per uno., vi accarezzerò e vi benedirò, come fratello, come amico, come un padre, nel nome del Padre nel mio nome e dello Spirito Santo, Amen. Figlia mia, non aver paura, stai con la tua mano nella mia e io ti sarò accanto, non ti lascerò mai, Io seguirò questa missione, stai serena.","My brothers, you are all gathered here in this great family, what a joy in my heart, all in prayer as in the past. Beloved children, you who have now become part of my little flock, follow my Mother in your steps, I will accompany you among lions and vipers, no one can touch you, no one can harm you. Dear brothers, how great is my love for you, stay united, for today is the time when each one needs the other, do not leave your brothers alone, but have pity and mercy, as I will have for you, nothing will be lacking. God's power is so great that my mantle is that of my Mother, it will cover you and make you invisible to evil. My brothers, the world's elite wants to subdue you, you have become like subjects, but I will come and I will free you from all this evil. My brothers, I will come one by one, I will caress you and I will bless you, as a brother, as a friend, as a father, in the name of the Father in My Name and of the Holy Spirit, Amen. My daughter, do not be afraid, stay with your hand in Mine and I will be by your side, I will never leave you, I will follow this mission, stay calm.","Bracia moi, jesteście tu wszyscy zgromadzeni w tej wielkiej rodzinie, co za radość w moim sercu, wszyscy na modlitwie, jak dawniej. Umiłowane dzieci, wy, którzy staliście się teraz częścią mojej małej trzódki, idźcie w ślady za moją Matką, będę wam towarzyszyć wśród lwów i żmij, nikt nie może was dotknąć, nikt nie może was skrzywdzić. Drodzy bracia, jak wielka jest moja miłość do was, pozostańcie zjednoczeni, bo dziś jest czas, kiedy każdy potrzebuje drugiego, nie zostawiajcie braci samych, ale miejcie litość i miłosierdzie, bo Ja będę miał je dla was, niczego wam nie zabraknie. Moc Boża jest tak wielka, że mój płaszcz jest płaszczem mojej Matki; okryje was i uczyni niewidzialnymi dla zła. Bracia moi, elita świata chce was sobie podporządkować, staliście się jak poddani, ale Ja przyjdę i wyzwolę was od całego tego zła. Bracia moi, będę przechodził obok was wszystkich, będę was przytulał i błogosławił, jako brat, jako przyjaciel, jako ojciec, w imię Ojca, w Imię Moje i Ducha Świętego, Amen. Moja córko, nie bój się, schowaj swoją dłoń w Mojej, a Ja będę przy tobie, nigdy cię nie opuszczę, będą z tobą na czas tej misji, bądź spokojna.",March
2020,3,28,Holy Mary,"Figli amati, il mio cuore batte d’amore per voi che siete uniti nella preghiera e avete risposto alla mia chiamata nei vostri cuori. Amati miei, ascoltate con il cuore e guardate con gli occhi, gli appelli del cielo, approfittate di questi giorni per tornare a Dio, questo è l’ultimo appello, perché presto l’avvertimento arriverà, e non fatevi trovare impreparati. Figli, questi periodi di Passione, utilizzateli per i digiuni e per le penitenze. Figli, pregate per i potenti del mondo che hanno progettato tutto questo. Il demonio non vuole lasciare la preda, ma voi figli, pregate, pregate, pregate tanto, affinchè tutto ciò che arriverà, possa essere, meno doloroso possibile. Pregate per la Chiesa, dove mio Figlio non è più presente insieme ai miei figli prediletti, che hanno avuto il coraggio di tradire ancora una volta Gesù e che continuano a crocifiggerlo. Pregate per la Chiesa, subirà un grave lutto. Pregate per il Giappone e per l’Italia sottomessa. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","Beloved children, my heart beats with love for you who are united in prayer and have responded to my call in your hearts. My beloved ones, listen with your heart and look with your eyes, the calls of Heaven, take advantage of these days to return to God, this is the last call, because soon the warning will come, and do not be found unprepared. Children, these periods of Passion, use them for fasting and penances. Children, pray for the powerful of the world who have planned all this. The devil does not want to let go of his prey, but you children, pray, pray, pray so much, so that all that will come, may be, less painful as possible. Pray for the Church, where my Son is no longer present together with my beloved children, who had the courage to betray Jesus once again and who continue to crucify Him. Pray for the Church, it will suffer a great mourning. Pray for Japan and for subjugated Italy. I now bless you in the name of the Father, the Son and the Holy Spirit, Amen.","Umiłowane dzieci, moje serce bije miłością do was, którzy jesteście zjednoczeni w modlitwie i odpowiedzieliście na moje wezwanie w waszych sercach. Umiłowani moi, słuchajcie sercem i patrzcie oczami na wezwania nieba, wykorzystajcie te dni, aby powrócić do Boga, to jest ostatnie wezwanie, bo wkrótce nadejdzie Ostrzeżenie, bądźcie przygotowani. Dzieci moje, wykorzystajcie te okresy Męki Pańskiej na post i pokutę. Dzieci moje, módlcie się za możnych tego świata, którzy to wszystko zaplanowali. Diabeł nie chce puścić swojej ofiary, ale wy, dzieci, módlcie się, módlcie się, módlcie się tak bardzo, by wszystko, co przyjdzie, mogło być tak mało bolesne, jak to możliwe. Módlcie się za Kościół, w którym mój Syn nie jest już obecny razem z moimi umiłowanymi dziećmi, które miały odwagę ponownie zdradzić Jezusa i nadal Go krzyżują. Módlcie się za Kościół, poniesie on wielką stratę. Módlcie się za Japonię i za ujarzmione Włochy. Teraz błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",March
2020,3,31,Holy Mary,"Figlia mia, grazie per essere riuniti nella preghiera. Figli adorati, in questo tempo riflettete su ciò che avevate e su cosa che avete adesso, tutto potrà cambiare quando meno vi renderete conto e cosa vi resterà se non la fede e l'amore per Dio, unica vostra salvezza? Figli, pentitevi con il cuore, in questo momento la vostra anima è messa a nudo davanti alla vostra piccolezza. Figli, pregate per la chiesa perché il dolore sarà grande, pregate per i consacrati, perché molti hanno perso la spiritualità e si sono abbandonati a tutto ciò che è terreno, disperdendo il gregge. Figlia mia, io vi metto tutti sotto il mio manto benedetto per proteggervi perché so a cosa andrete incontro. Amati miei, sentirete lo Spirito Santo scendere su di voi e i vostri cuori saranno colmi di gioia. Amatevi come fratelli e aiutatevi tra di voi, perché il tempo peggiore dovrà ancora arrivare e sarete costretti a pregare di nascosto, questo è il tempo che arriverà, siate forti e fedeli sempre. Ora vi benedico nel nome del Padre, del Figlio dello Spirito Santo, Amen.","My daughter, thank you for being united in prayer. Beloved children, at this time reflect on what you had and what you have now, everything can change when you are least aware of it and what will remain for you if not faith and love for God, your only salvation? Children, repent with your heart, at this moment your soul is laid bare before your littleness. My children, pray for the Church because the pain will be great, pray for the consecrated, because many have lost their spirituality and have abandoned themselves to all that is earthly, dispersing the flock. My daughter, I place you all under my blessed mantle to protect you because I know what you will encounter. My beloved ones, you will feel the Holy Spirit descending upon you and your hearts will be filled with joy. Love each other as brothers and help each other, because the worst time is yet to come and you will be forced to pray in secret, this is the time that will come, be strong and faithful always. Now I bless you in the name of the Father, the Son of the Holy Spirit, Amen.","Moja córko, dziękuję ci, że jesteś zjednoczona w modlitwie. Umiłowane dzieci, w tym czasie zastanówcie się nad tym, co mieliście i co macie teraz, wszystko może się zmienić, kiedy jesteście tego mniej świadomi i co wam pozostanie, jeśli nie wiara i miłość do Boga, waszego jedynego ratunku? Moje dzieci, nawróćcie się sercem, w tym czasie wasza dusza jest obnażona przed waszą małością. Dzieci moje, módlcie się za Kościół, bo ból będzie wielki; módlcie się za osoby konsekrowane, bo wiele z nich utraciło swoją duchowość i oddało się wszystkiemu, co ziemskie, rozpraszając trzodę. Moja córko, umieszczam was wszystkich pod moim błogosławionym płaszczem, aby was chronić, bo wiem, co was spotka. Umiłowani moi, poczujecie, jak Duch Święty zstępuje na was i wasze serca wypełnia radość. Kochajcie się jak bracia i pomagajcie sobie nawzajem, bo najgorszy czas dopiero nadejdzie i będziecie zmuszeni modlić się w ukryciu, to jest czas, który nadejdzie, bądźcie zawsze silni i wierni. Teraz błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",March
2020,3,31,Jesus Christ,"Figli e fratelli miei, mettete nel vostro cuore pace, amore e gioia, se farete così nessuna ombra vi perseguiterà, perché siete seguiti dalla mia mano. Datemi le vostre mani ed Io vi porterò tra acque limpide, cieli azzurri e prati senza fine, sarete ubriachi di amore. La vostra vita cambierà per sempre e non immaginate di quanta felicità esiste insieme al vostro Dio. Io capisco cosa state vivendo, perché anch'io sono stato uomo e da uomo perseguitato e Crocifisso, ma alla mia risurrezione, avete visto la luce della vita eterna. Siate sui miei passi ed Io non vi lascerò più, scegliete la felicità eterna. Il vostro Gesù.","My children and brothers, put peace, love and joy in your hearts; if you do this, no shadow will haunt you, for you are followed by My Hand. Give me your hands and I will take you among clear waters, blue skies and endless meadows, you will be drunk with love. Your life will change forever and you cannot imagine how much happiness exists together with your God. I understand what you are experiencing, for I too have been a man and as a man persecuted and crucified, but at My Resurrection, you have seen the light of eternal life. Stand in My footsteps and I will not leave you again; choose eternal happiness. Your Jesus.","Dzieci moje i bracia, wprowadźcie do waszych serc pokój, miłość i radość. Jeśli to uczynicie, nie nawiedzi was żaden cień, bo idzie za wami moja ręka. Podaj mi swoją dłoń, a ja zaprowadzę Cię wśród czystych wód, błękitnego nieba i bezkresnych łąk. Będziesz upojony miłością. Wasze życie zmieni się na zawsze i nie możecie sobie wyobrazić, ile szczęścia istnieje razem z waszym Bogiem. Rozumiem, co przeżywacie, bo ja też byłem człowiekiem i jako człowiek byłem prześladowany i ukrzyżowany, ale przy moim zmartwychwstaniu ujrzeliście światło życia wiecznego. Idź moją ścieżką, a już cię nie opuszczę; wybierz szczęście wieczne. Twój Jezus.",March
2020,4,3,Holy Mary,"Cari figli, grazie per essere qui nella preghiera. Amati miei, le vostre unioni di preghiera salgono al cielo come canti di angeli. Figli adorati, quante lacrime ho versato per questa umanità, ricordate che in questo periodo, mio Figlio prima di essere stato Crocifisso fu umiliato, trattato da eretico e calunniato, e così anche i profeti i quali furono perseguitati nel nome e per amore di Gesù, quindi non meravigliatevi se tutto questo accade anche oggi con i miei figli, è la storia. Io vi proteggerò sempre, ma ricordate, tutto quello che arriverà sarà mitigato dalle vostre preghiere, ma non potrà essere annullato perché ciò che è scritto, dovrà adempiersi. Adorati miei, Io vostra Madre, prego affinché, i miei figli, chiamati al sacerdozio, tornino nella vera Fede e al vero magistero della Chiesa dove è in atto la purificazione. Figli miei, aiutatemi in questo grido di dolore, pregate per l’Italia dove la terra tremerà fortemente. Pregate per l'India. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","Dear children, thank you for being here in prayer. My beloved ones, your unions of prayer rise to heaven like songs of angels. Beloved children, how many tears I have shed for this humanity, remember that in this period, my Son, before being crucified, was humiliated, treated as a heretic and slandered, and so were the prophets who were persecuted in the name and for love of Jesus, so do not be surprised if all this happens today with my children, it is history. I will always protect you, but remember, whatever comes will be mitigated by your prayers, but it cannot be undone because what is written must be fulfilled. My beloved ones, I, your Mother, pray that my sons, called to the priesthood, may return to the true Faith and to the true Magisterium of the Church where purification is taking place. My children, help me in this cry of pain, pray for Italy where the earth is shaking strongly. Pray for India. I now bless you in the name of the Father, the Son and the Holy Spirit, Amen.","Drogie dzieci, dziękuję wam, że jesteście tutaj na modlitwie. Umiłowani moi, wasze związki modlitewne wznoszą się do nieba jak pieśni aniołów. Umiłowane dzieci, ileż łez wylałam za tę ludzkość, pamiętajcie, że w tym czasie mój Syn, zanim został ukrzyżowany, był poniżany, traktowany jako heretyk i oczerniany, podobnie prorocy, którzy byli prześladowani w imię Jezusa i z miłości do Jezusa, więc nie dziwcie się, jeśli to wszystko dzieje się również dzisiaj z moimi dziećmi, to ta sama historia. Zawsze będę was chroniła, ale pamiętajcie, że wszystko, co nadejdzie, będzie złagodzone waszymi modlitwami, ale nie może być odwołane, ponieważ to, co jest napisane, musi się wypełnić. Moi umiłowani, Ja, wasza Matka, modlę się, aby moi synowie, powołani do kapłaństwa, powrócili do prawdziwej Wiary i do prawdziwego Magisterium Kościoła, w którym dokonuje się oczyszczenie. Moje dzieci, pomóżcie mi w tym krzyku bólu, módlcie się za Włochy, gdzie ziemia mocno się trzęsie. Módlcie się za Indie. Błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",April
2020,4,8,Jesus Christ,"Oggi, mercoledì Santo, è stato il giorno in cui io sono stato tradito da Giuda con un bacio. Camminando per la città, i farisei mi guardavano dall'alto in basso con superbia, arroganza, cosi anche oggi la mia chiesa mi tradisce guardandomi con superficialità; addirittura grandi teologi sbarrano le chiese disperdendo il mio gregge. Figlia mia, questa è la storia del mercoledì Santo e di questi tempi; presto l'Avvertimento sarà su di voi, dandovi la scelta di Amare me o Satana. Dopo di ciò, palle di fuoco scenderanno sulla terra e sarà per voi il periodo peggiore, perché giungeranno catastrofi di tutti i generi. Mia Madre vi proteggerà mettendovi sotto il suo manto Benedetto, non abbiate paura. Vi benedico tutti nel nome del Padre, nel mio nome e dello Spirito Santo, Amen.","Today, Holy Wednesday, was the day that I was betrayed by Judas with a kiss. Walking through the city, the Pharisees looked down on me with pride, arrogance, so even today my church betrays me by looking at me superficially; even great theologians bar the churches scattering my flock. My daughter, this is the story of Holy Wednesday and of these times; soon the Warning will be upon you, giving you the choice to Love Me or Satan. After that, balls of fire will descend on the earth and it will be the worst period for you, for catastrophes of all kinds will come. My Mother will protect you by placing you under her blessed mantle, do not be afraid. I bless you all in the name of the Father, in my name and the Holy Spirit, Amen.","Dziś, w Wielką Środę, był dzień, w którym zostałem zdradzony przez Judasza pocałunkiem. Gdy szedłem przez miasto, faryzeusze patrzyli na mnie z góry, z arogancją, tak też i dzisiaj mój Kościół zdradza mnie, patrząc na mnie powierzchownie; nawet wielcy teologowie zagradzają kościoły, rozpraszając moją trzodę. Moja córko, to jest historia Wielkiej Środy i tych czasów; wkrótce Ostrzeżenie będzie nad tobą, dając ci wybór: Kochaj Mnie lub szatana. Po tym, kule ognia zstąpią na ziemię i to będzie najgorszy okres dla was, bo przyjdą katastrofy wszelkiego rodzaju. Moja Matka będzie was chronić, oddając was pod swój błogosławiony płaszcz, nie bójcie się. Błogosławię was wszystkich w imię Ojca, w imię moje i Ducha Świętego, Amen.",April
2020,4,11,Holy Mary,"Figli amati, cari al mio cuore di Madre, grazie per essere qui riuniti nella preghiera e per aver ascoltato la mia chiamata nei vostri cuori. Amati miei, vi chiedo di amare e abbracciare la croce, come mio Figlio ha fatto. Piccoli miei, vi dò la buona novella alla sua risurrezione, molti di voi saranno risorti dalla morte in questa terra, presto i cieli si apriranno e il Figlio di Dio, mio Signore arriverà e farà cieli nuovi e terre nuove. Aprite i vostri cuori per colui che è morto per la salvezza dell'umanità e mio Figlio, tutto vi perdonerà se glielo chiederete con il cuore colmo d'amore. Figli, tante grazie oggi scenderanno su di voi e sarete colmi di Spirito Santo. Pregate figli, pregate affinché le preghiere arrivino al cielo, già molti eventi sono stati mitigati. Ora vi benedico da Madre di tutti voi, nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","Beloved children, dear to my Mother's heart, thank you for being gathered here in prayer and for listening to my call in your hearts. My beloved ones, I ask you to love and embrace the cross, as my Son did. My little ones, I give you the good news at His resurrection, many of you will be resurrected from death on this earth, soon the heavens will open and the Son of God, my Lord will come and make new heavens and new earths. Open your hearts for Him who died for the salvation of mankind and my Son will forgive you everything if you ask Him with a heart full of love. My children, many graces will come upon you today and you will be filled with the Holy Spirit. Pray, children, pray so that prayers may reach heaven; already many events have been mitigated. Now I bless you as Mother of all of you, in the name of the Father, the Son and the Holy Spirit, Amen.","Umiłowane dzieci, drogie sercu mojej Matki, dziękuję wam za to, że jesteście tu zgromadzeni na modlitwie i że w waszych sercach słuchacie mojego wołania. Umiłowani moi, proszę was, abyście pokochali i przyjęli krzyż, jak uczynił to mój Syn. Moi mali, daję wam dobrą nowinę o Jego zmartwychwstaniu, wielu z was zostanie wskrzeszonych ze śmierci na tej ziemi, wkrótce otworzą się Niebiosa i Syn Boży, mój Pan, przyjdzie i uczyni nowe niebo i nową ziemię. Otwórzcie swoje serca dla Tego, który umarł dla zbawienia ludzkości, a mój Syn przebaczy wam wszystko, jeśli poprosicie Go z sercem wypełnionym miłością. Moje dzieci, wiele łask zstąpi dziś na was i zostaniecie napełnieni Duchem Świętym. Módlcie się dzieci, módlcie się, aby modlitwy dotarły do nieba, już wiele wydarzeń zostało złagodzonych. Teraz błogosławię was jako Matka was wszystkich, w imię Ojca, Syna i Ducha Świętego, Amen.",April
2020,4,14,Holy Mary,"Amati figli miei, grazie di essere di uniti nella preghiera e per aver ascoltato la mia chiamata nel vostro cuore. Amati figli, chiedo di stare uniti anche se solo nello spirito in questo speciale momento, presto avrete bisogno l'uno dell'altro. Chiedo a chi ha il cuore contrito di perdonare e di riconciliarsi, altrimenti il demonio prende forza e non vi lascia in pace. Cari figli, piccoli bambini miei, satana vi ha costretto a uscire dalle chiese e vi ha proibito la comunione, quindi, crede di avere già vinto, ma sappiate che lui non vincerà, il Signore vi darà l'amore nel cuore in modo che voi figli miei non vi perdiate. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen.","My beloved children, thank you for being united in prayer and for listening to my call in your hearts. Beloved children, I ask to be united even if only in spirit at this special time, soon you will need each other. I ask those whose hearts are contrite to forgive and reconcile, otherwise the devil will gain strength and not leave you in peace. Dear children, my little children, Satan has forced you out of the churches and has forbidden you communion, therefore, he thinks he has already won, but know that he will not win, the Lord will give you love in your hearts so that you my children will not lose yourselves. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen.","Moje kochane dzieci, dziękuję wam za to, że jesteście zjednoczeni w modlitwie i że wsłuchujecie się w moje wołanie w waszych sercach. Umiłowane dzieci, proszę was, abyście byli zjednoczeni, nawet jeśli tylko duchem w tym szczególnym czasie, wkrótce będziecie potrzebować siebie nawzajem. Proszę tych, którzy mają skruszone serce, aby przebaczyli i pojednali się, w przeciwnym razie diabeł nabierze sił i nie zostawi was w pokoju. Drogi dzieci, moje małe dzieci, szatan wypędził was z kościołów i zabronił wam przyjmować Komunię, dlatego myśli, że już wygrał, ale wiedzcie, że nie wygra, Pan da wam miłość w sercu, abyście, moje dzieci, nie przegrali siebie. A teraz błogosławię was w imię Ojca i Syna i Ducha Świętego, Amen.",April
