year,month,day,author,text,text_en,text_pl,month_string
2019,4,16,Jesus Christ,"Fratelli, fatevi ungere dal mio Santo Spirito in questa Pasqua, perché tutto vi sarà rimesso, anche ai peggiori peccatori. Ho creato questa famiglia, affinché possiate unirvi davanti al mio corpo mistico, non abbandonatemi, guardate i segni dei tempi e non abbiate paura, io sono con voi e vi starò accanto. Dite anche ai bestemmiatori, ai più incalliti peccatori di chiedermi perdono e il perdono gli sarà concesso. Figli amati, se sapeste quanto vi amo! Come figli e come fratelli vi chiedo di non lasciarmi solo in questo momento di sofferenza, mi hanno spogliato, deriso e umiliato, e così accadrà anche a voi nel mio nome, sarete umiliati e spogliati, ma quanto sarà grande il Regno dei cieli che vi ho promesso! Vi amo fratelli e vi benedico uno per uno, il vostro fratello Gesù. Grazie per avermi accolto in questa casa ancora una volta.","Brothers, let yourselves be anointed by my Holy Spirit this Easter, because everything will be forgiven you, even to the worst sinners. I created this family, so that you can unite in front of my mystical body, do not abandon me, look at the signs of the times and do not be afraid, I am with you and I will be beside you. Also tell the blasphemers, the most hardened sinners to ask me for forgiveness and forgiveness will be granted to them. Beloved children, if you knew how much I love you! As children and as brothers I ask you not to leave me alone in this moment of suffering, they stripped me, mocked and humiliated me, and so it will also happen to you in my name, you will be humiliated and stripped, but how great will the Kingdom of heaven be that you I promised! I love you brothers and I bless you one by one, your brother Jesus. Thank you for welcoming me into this house once again. ","Bracia, pozwólcie się naznaczyć Duchem Świętym w tę Wielkanoc, ponieważ wszystko będzie wam przebaczone, nawet najgorszym grzesznikom. Stworzyłem tę rodzinę, abyś mógł się zjednoczyć przed moim mistycznym ciałem, nie opuszczaj mnie, patrz na znaki czasu i nie bój się, jestem z tobą i będę przy tobie. Powiedz też bluźniercom, najbardziej zatwardziałym grzesznikom, aby prosili mnie o przebaczenie, a otrzymają przebaczenie. Umiłowane dzieci, gdybyście wiedzieli, jak bardzo was kocham! Jako dzieci i bracia proszę was, abyście nie zostawiali mnie samego w tej chwili cierpienia, ogołocili mnie, wyszydzili i upokorzyli, i tak też stanie się wam w moim imieniu, zostaniecie upokorzeni i obnażeni, ale wielkie będzie Królestwo Niebieskie, obiecuję! Kocham was, bracia i po kolei was błogosławię, wasz brat Jezus, dziękuję za ponowne przyjęcie mnie w tym domu. ",April
2019,4,21,Holy Mary,"Figli amati, grazie per aver risposto alla mia chiamata nel vostro cuore. Cari figli, oggi è il terzo anno che io mi manifesto a voi con amore in questa casa benedetta, dove sono stata accolta nell’ amore della famiglia. Amati figli, oggi festeggiate questa Pasqua con grande gioia, mio Figlio morto è risuscitato per voi e chiede di risorgere con Lui nelle vostre vite, uscite dai vostri sepolcri, credete e testimoniate in mio figlio risorto. Amati figli miei, portate e amate la vostra Croce e come il cireneo accompagnò Gesù, così voi dovrete aiutare i vostri fratelli. Figli, i morti si uniranno ai vivi per questa grande festa e il vostro lavoro, da oggi sarà quello di lavorare in questa terra per la vita eterna. Vi amo e come Madre vi benedico nel nome del Padre del Figlio e dello Spirito Santo, Amen”. Madonna di","Beloved children, thank you for having responded to my call in your heart. Dear children, today is the third year that I manifest myself to you with love in this blessed house, where I was welcomed in the love of the family. Beloved children, today celebrate this Easter with great joy, my dead Son has risen for you and asks to be resurrected with Him in your lives, come out of your tombs, believe and witness in my risen son. My beloved children, carry and love your Cross and as the Cyrenian accompanied Jesus, so you will have to help your brothers. Children, the dead will join the living for this great celebration and your work, from today will be to work in this land for eternal life. I love you and as a Mother I bless you in the name of the Father of the Son and of the Holy Spirit, Amen ”. Madonna of ","Kochane dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Drogie dzieci, dzisiaj jest trzeci rok, w którym objawiam się wam z miłością w tym błogosławionym domu, w którym zostałam przyjęta z miłością do rodziny. Umiłowane dzieci, dziś świętujcie tę Wielkanoc z wielką radością, mój zmarły Syn zmartwychwstał dla was i prosi o wskrzeszenie z Nim w waszym życiu, wyjście z waszych grobów, wierzcie i głoście świadectwo o moim zmartwychwstałym Synu. Moje ukochane dzieci, nieście i kochajcie swój Krzyż i tak jak Cyreńczyk towarzyszył Jezusowi, tak będziecie musieli pomagać swoim braciom. Dzieci, umarli przyłączą się do żywych na tę wielką uroczystość i waszą pracę, od dziś będzie pracować na tej ziemi dla życia wiecznego. Kocham was i jako Matka błogosławię was w imię Ojca Syna i Ducha Świętego, Amen Madonna z ",April
2019,4,30,Holy Mary,"Cari figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Amati figli, i tempi sono duri da affrontare e questo non è il peggio, perché il peggio dovrà ancora accadere. Il tempo sembra a voi succedere molto velocemente, il mio Gesù ha fretta, ormai l'apostasia è nella chiesa ed è così chiara che la confusione continuerà ad accecarvi, chiedo alle famiglie di formare dei cenacoli di preghiera nelle case, insegnate ai vostri figli a pregare il Santo Rosario, madri santificatevi, imitandomi. Ora il demonio sta entrando nelle famiglie, ma se seguirete le mie istruzioni, lui non potrà entrare. Vi lascio con la mia benedizione materna nel nome del Padre del Figlio dello Spirito Santo, Amen”.","Dear children, thank you for having responded to my call in your heart. Beloved children, times are hard to face and this is not the worst, because the worst is yet to happen. Time seems to happen very quickly to you, my Jesus is in a hurry, by now the apostasy is in the church and it is so clear that confusion will continue to blind you, I ask families to form prayer cenacles in their homes, teach your children to pray the Holy Rosary, mothers sanctify yourselves, imitating me. Now the devil is entering the families, but if you follow my instructions, he will not be able to enter. I leave you with my maternal blessing in the name of the Father of the Son of the Holy Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Kochane dzieci, czasy są trudne, a to nie jest najgorsze, bo najgorsze jeszcze się nie wydarzyło. Wydaje się, że czas mija bardzo szybko, mój Jezus się spieszy, do tej pory odstępstwo jest w kościele i jest tak jasne, że zamieszanie nadal będzie was oślepiać, proszę rodziny, aby tworzyły wieczerniki modlitewne w swoich domach, uczcie wasze dzieci módlcie się na różańcu świętym, matki, uświęcajcie się, naśladując mnie. Teraz diabeł wkracza do rodzin, ale jeśli zastosujesz się do moich instrukcji, nie będzie mógł wejść. Zostawiam was z moim macierzyńskim błogosławieństwem w imię Ojca Syna Ducha Świętego, Amen ",April
2019,4,Cenacolo,Holy Mary,"Amati figli, grazie per essere qui nella preghiera. Figli cari, le vostre preghiere consolano il mio cuore e danno sollievo alle sofferenze di Gesù, che sta soffrendo molto per tutte le ingiustizie e le brutture di questo mondo, il quale sembra ormai dominato da satana. Presto, Gesù arriverà a liberarvi da tutto questo male. Ancora, sofferenze e distruzione avverranno. Figli amati, la giustizia è su di voi, aprite gli occhi e siate sempre con il rosario in mano. Ora, vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Beloved children, thank you for being here in prayer. Dear children, your prayers console my heart and give relief to the sufferings of Jesus, who is suffering greatly for all the injustices and ugliness of this world, which now seems dominated by satan. Soon, Jesus will come to free you from all this evil. Again, suffering and destruction will happen. Beloved children, justice is upon you, open your eyes and always be with the rosary in your hand. Now, I bless you in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Kochane dzieci, dziękuję wam, że jesteście tu na modlitwie. Drogie dzieci, wasze modlitwy pocieszają moje serce i przynoszą ulgę cierpieniom Jezusa, który bardzo cierpi z powodu wszystkich niesprawiedliwości i brzydoty tego świata, który wydaje się teraz zdominowany przez szatana. Wkrótce przyjdzie Jezus, aby uwolnić cię od całego tego zła. Ponownie nastąpi cierpienie i zniszczenie. Umiłowane dzieci, spoczywa na was sprawiedliwość, otwórzcie oczy i zawsze miejcie różaniec w ręku. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ",April
2019,5,03,Holy Mary,"Cari figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Figli, che gioia per me vedervi uniti, il popolo di Dio riunito come fratelli nell'amore e nelle Lodi per Dio. Figli, ormai i tempi sono arrivati, la Chiesa rifiuta le preghiere e la vera dottrina della fede, satana crede di aver raggiunto il suo obiettivo, distruggendo, ciò che è stato creato con tanto amore, ma sappiate che presto il mio Cuore Immacolato Trionferà, ed io voglio che siate compartecipi di questo Trionfo, convertitevi facendo grande pulizia con una bella confessione, siate missionari di pace, di serenità e di coraggio nella fede. Figli, io sono ancora qui per amarvi e vi metto tutti sotto il mio manto Benedetto. Amate Gesù, siate fedeli a Lui e copiose saranno le grazie. Ora, vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Dear children, thank you for having responded to my call in your heart. Children, what a joy for me to see you united, the people of God gathered as brothers in love and in Praise for God. Children, the times have now arrived, the Church rejects prayers and the true doctrine of the faith, Satan believes he has reached his goal, destroying, what was created with so much love, but know that soon my Immaculate Heart will Triumph, and I want you to be partakers of this Triumph, convert by doing great cleaning with a beautiful confession, be missionaries of peace, of serenity and courage in faith. Children, I am still here to love you and I place you all under my Blessed mantle. Love Jesus, be faithful to him and the graces will be abundant. Now, I bless you in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Dzieci, co za radość widzieć was zjednoczonych, lud Boży zebrany jako bracia w miłości i chwale Boga. Dzieci, nadeszły czasy, w których Kościół odrzuca modlitwy i prawdziwą naukę wiary, Szatan wierzy, że osiągnął swój cel, zniszczenie tego, co zostało stworzone z tak wielką miłością, ale wiedz, że wkrótce moje Niepokalane Serce zatriumfuje i chcę, abyście byli uczestnikami tego Triumfu, nawracali się, dokonując wielkiego sprzątania z piękną spowiedzią, bądźcie misjonarzami pokoju, spokóju i odwagi w wierze. Dzieci, wciąż jestem tutaj, aby was kochać i umieszczam was wszystkich pod moim Błogosławionym płaszczem. Kochaj Jezusa, bądź mu wierny, a łaski będą obfite. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ",May
2019,5,04,Jesus Christ,"Cari fratelli, grazie per essermi accanto in questi tempi di tortura, io oggi sono qui per dirvi che questo è il tempo del si - si, no - no, o con me o contro di me. Continuo a chiedermi quanta fede troverò ancora sulla terra, io che ho fatto dei miei figli prediletti la mia immagine, dando loro lo Spirito Santo per trasformare l’Ostia nel mio corpo vivo ed il vino nel mio sangue e proprio loro mi tradiscono. No! non voglio più sentire tutto questo abominio. Amati fratelli e figli, preparatevi, perché presto verrò per portarvi dove tutto è pronto per la vostra protezione. Vi abbraccerò tutti con immenso amore. Ora vi chiedo, non abbandonatemi e non abbandonate la fede in me. Ora, vi toccherò uno per uno per la mia santa benedizione, Padre, Figlio e Spirito Santo, Amen”.","Dear brothers, thank you for being by my side in these times of torture, I am here today to tell you that this is the time of yes - yes, no - no, either with me or against me. I keep asking myself how much faith I will still find on earth, I who have made my favorite children my image, giving them the Holy Spirit to transform the Host into my living body and the wine into my blood and they betray me. No! I don't want to feel all this abomination anymore. Beloved brothers and children, prepare yourselves, for I will soon come to take you where everything is ready for your protection. I will embrace you all with immense love. Now I ask you, do not abandon me and do not abandon your faith in me. Now, I will touch you one by one for my holy blessing, Father, Son and Holy Spirit, Amen ”. ","Drodzy bracia, dziękuję wam, że jesteście po mojej stronie w tych czasach tortur. Jestem tu dzisiaj, aby wam powiedzieć, że jest to czas tak - tak, nie - nie, albo ze mną, albo przeciwko mnie. Nieustannie zadaję sobie pytanie, ile wiary jeszcze znajdę na ziemi, ja, który uczyniłem moje ulubione dzieci na swój obraz, dając im Ducha Świętego, aby przemienił Hostię w moje żywe ciało, a wino w moją krew, a one mnie zdradzają. Nie! Nie chcę już więcej czuć tej obrzydliwości. Umiłowani bracia i dzieci, przygotujcie się, gdyż niebawem przyjdę zabrać was tam, gdzie wszystko jest gotowe do waszej ochrony. Obejmę was wszystkich z ogromną miłością. Teraz proszę cię, nie opuszczaj mnie i nie porzucaj swojej wiary we mnie. Teraz będę dotykał was wszystkich dla mojego świętego błogosławieństwa, Ojcze, Synu i Duchu Święty, Amen ",May
2019,5,07,Holy Mary,"Amati figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Amati miei, guardatevi intorno, il demonio vuole prendere il sopravvento, allora vi chiedo di pregare tanto e intensificate i cenacoli di preghiera. Figli miei, siate e vivete come gli apostoli nell'amore di Dio con coraggio, prendete le armi senza paura che sono la fede, la tolleranza, la pazienza, l'amore, la fratellanza e siate luce per tutti. Cari figli, dite al mondo di convertirsi velocemente, perché il tempo scorre inesorabile. Battezzati i bambini ed evitate la loro la dannazione, presto tutto ciò che ho predetto accadrà in tempi brevissimi, siate pronti. Il fuoco scenderà dal cielo . Voi sarete riempiti di Spirito Santo. Ora, vi lascio con la benedizione della Santissima Trinità, Padre, Figlio e Spirito Santo, Amen”.","Beloved children, thank you for having responded to my call in your heart. My beloved, look around you, the devil wants to take over, so I ask you to pray a lot and intensify the cenacles of prayer. My children, be and live like the apostles in the love of God with courage, take up arms without fear which are faith, tolerance, patience, love, brotherhood and be light for all. Dear children, tell the world to convert quickly, because time passes inexorably. Baptize the children and avoid their damnation, soon all that I have foretold will happen in a very short time, be ready. Fire will come down from the sky. You will be filled with the Holy Spirit. Now, I leave you with the blessing of the Most Holy Trinity, Father, Son and Holy Spirit, Amen ”. ","Kochane dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Moi umiłowani, rozejrzyjcie się wokół siebie, diabeł chce przejąć władzę, więc proszę was, abyście dużo się modlili i zintensyfikowali wieczerniki modlitwy. Moje dzieci, bądźcie i żyjcie jak apostołowie w miłości Bożej z odwagą, chwyćcie broń bez lęku, która jest wiarą, tolerancją, cierpliwością, miłością, braterstwem i bądźcie światłem dla wszystkich. Drogie dzieci, powiedzcie światu, aby szybko się nawrócił, bo czas płynie nieubłaganie. Chrzcijcie dzieci i unikajcie ich potępienia, wkrótce wszystko, co przepowiedziałam, wydarzy się w bardzo krótkim czasie, bądźcie gotowi. Ogień spadnie z nieba. Zostaniesz napełniony Duchem Świętym. Teraz zostawiam was z błogosławieństwem Trójcy Przenajświętszej, Ojca, Syna i Ducha Świętego, Amen ",May
2019,5,11,Holy Mary,"Amati figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Amati i miei grazie per avermi accolta con la fede nel cuore. Cari figli miei, io sono sempre insieme a voi affinchè non possiate sbagliare. La vostra strada è segnata, ma a volte siete confusi e non andate incontro a Gesù, ma non lasciatevi confondere. Vi chiedo popolo mio, ascoltate le mie parole, leggete il Vangelo e la parola di Dio, è l'unico modo che avrete, per intraprendere la strada della santità. Figli miei, è a voi che chiedo di aiutarmi a salvare la Chiesa ed è ancora a voi, che chiedo di essere guerrieri di luce, oggi la Chiesa sta seminando confusione ed è tutto nelle vostre mani, andate a seminare la parola di Dio, i demoni stanno creando tanta confusione. Riunitevi in cenacoli di preghiera nelle vostre famiglie. Ascoltate i venti di guerra che non sono soltanto le bombe atomiche, ma la guerra del mondo è già iniziata. Ora, vi lascio con la mia benedizione materna nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Beloved children, thank you for having responded to my call in your heart. Love my graces for welcoming me with faith in my heart. My dear children, I am always with you so that you cannot make mistakes. Your path is marked, but at times you are confused and you do not go to meet Jesus, but do not be confused. I ask you my people, listen to my words, read the Gospel and the word of God, it is the only way you will have, to take the path of holiness. My children, it is to you that I ask to help me save the Church and it is again to you, that I ask to be warriors of light, today the Church is sowing confusion and it is all in your hands, go and sow the word of God, demons are creating so much confusion. Gather in prayer cenacles in your families. Hear the winds of war that are not just atomic bombs, but the war of the world has already begun. Now, I leave you with my motherly blessing in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Kochane dzieci, dziękuję, że odpowiedzieliście na moje wezwanie w waszych sercach. Kochajcie moje łaski za przyjęcie mnie z wiarą w moim sercu. Moje drogie dzieci, zawsze jestem z wami, abyście nie popełnili błędów. Twoja ścieżka jest oznakowana, ale czasami jesteś zdezorientowany i nie idziesz na spotkanie Jezusa, ale nie daj się zwieść. Proszę was, mój ludu, słuchajcie moich słów, czytajcie Ewangelię i słowo Boże, to jedyna droga, jaką będziecie mieli, aby podążać ścieżką świętości. Moje dzieci, to do was proszę, abyście pomogli mi ocalić Kościół i znowu was proszę, abyście byli wojownikami światła, dzisiaj Kościół sieje zamęt i to wszystko jest w waszych rękach, idźcie i siejcie słowo Boże, demony powodują tyle zamieszania. Twórzcie w swoich rodzinach wieczerniki modlitewne.Posłuchaj wiatrów wojnu, to jeszcze nie bomby atomowe, ale wojna na świecie już się rozpoczęła. Teraz zostawiam was z moim matczynym błogosławieństwem w imię Ojca, Syna i Ducha Świętego, Amen ",May
2019,5,14,Holy Mary,"Cari figli, grazie per essere qui nella preghiera. Figlia mia, la verità è deviata soprattutto da parte dei miei consacrati, chiedo loro di fare un esame di coscienza e di stare nella verità del Vangelo. Recitate insieme ai fedeli il Santo Rosario, non lasciate il gregge da solo, ma siate veri pastori. Le città verranno invase dall’acqua. Vivete con lo sguardo rivolto verso il cielo. Ora, vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Dear children, thank you for being here in prayer. My daughter, the truth is diverted above all by my consecrated persons, I ask them to make an examination of conscience and to stay in the truth of the Gospel. Pray the Holy Rosary together with the faithful, do not leave the flock alone, but be true shepherds. Cities will be invaded by water. Live with your eyes turned towards the sky. Now, I bless you in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że jesteście tu na modlitwie. Moja córko, prawdę odwracają przede wszystkim moje osoby konsekrowane, proszę je, aby zrobiły rachunek sumienia i pozostały w prawdzie Ewangelii. Odmawiajcie razem z wiernymi Różaniec Święty, nie zostawiajcie trzody w spokoju, ale bądźcie prawdziwymi pasterzami. Miasta zostaną zaatakowane przez wodę. Żyj ze wzrokiem zwróconym ku niebu. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ",May
2019,5,18,Holy Mary,"Figli miei, grazie per aver risposto alla mia chiamata nel vostro cuore. Amati miei, presto il cielo si aprirà e vedrete il regno di Dio con tutto ciò che è stato preparato per voi. Siate fedeli a Gesù, vi invito ancora alla conversione urgente. Amati miei, non avete più tempo, presto vedrete il ritorno di mio Figlio Gesù, la Sua seconda venuta non si farà attendere, ma prima vedrete grandi segni dal cielo. Ecco la giustizia di Dio è su di voi, non siate legati alle cose terrene, tutto verrà spazzato via, chiedetevi il perché di queste inondazioni, questi venti forti, questi uragani, sono a venire e succede proprio per farvi capire che Dio è l'unica cosa importante, ora e sempre, Lui vi ama, ma molti di voi hanno perso la fiducia a causa dei demoni che sanno soffiare forte nelle menti distruggendo i pensieri. Ci sarà un forte terremoto, pregate, pregate per l'America, perché berrà il calice amaro a causa dei grandi peccati. Siate forti figli, per ciò che vi attende. Ora, vi lascio e vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","My children, thank you for having responded to my call in your heart. My beloved, soon heaven will open and you will see the kingdom of God with all that has been prepared for you. Be faithful to Jesus, I invite you again to urgent conversion. My beloved, you run out of time, you will soon see the return of my Son Jesus, his second coming will not be long in coming, but first you will see great signs from heaven. Behold God's justice is upon you, do not be tied to earthly things, everything will be swept away, ask yourself why these floods, these strong winds, these hurricanes, are to come and it happens precisely to make you understand that God is the only important thing, now and forever, He loves you, but many of you have lost faith because of the demons who know how to blow hard in the minds destroying thoughts. There will be a strong earthquake, pray, pray for America, because it will drink the bitter cup because of the great sins. Be strong children, for what awaits you. Now, I leave you and I bless you in the name of the Father, of the Son and of the Holy Spirit, Amen ”. ","Moje dzieci, dziękuję, że odpowiedzieliście na moje wezwanie w waszych sercach. Moi umiłowani, wkrótce Niebo się otworzy i ujrzycie Królestwo Boże ze wszystkim, co zostało dla was przygotowane. Bądźcie wierni Jezusowi, ponownie wzywam was do pilnego nawrócenia. Moi umiłowani, zabraknie wam czasu, wkrótce zobaczycie powrót mojego Syna Jezusa, Jego powtórne przyjście już niedługo długo, ale najpierw zobaczycie wielkie znaki z Nieba. Oto Boża sprawiedliwość nad tobą, nie przywiązuj się do ziemskich rzeczy, wszystko zostanie zmiecione, zadaj sobie pytanie, dlaczego te powodzie, te silne wiatry, te huragany mają nadejść i dzieje się to właśnie po to, abyś zrozumiał, że Bóg to jest Jedyna ważna rzecz, teraz i zawsze, On was kocha, ale wielu z was straciło wiarę z powodu demonów, które wiedzą, jak mocno dmuchać w umysły niszcząc myśli. Nastąpi silne trzęsienie ziemi, módlcie się, módlcie się za Amerykę, ponieważ będzie pić kielich gorzki z powodu wielkich grzechów. Bądźcie silnymi dziećmi, na to, co was czeka. Teraz opuszczam was i błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ",May
2019,5,21,Holy Mary,"Cari figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Amati figli, vi esorto di vivere i messaggi che vi lascio e di commentare spesso il Vangelo. Figli cari, vi esorto ancora una volta alla conversione urgente, non capite che non avete più tempo a disposizione? Non è più tempo di perdere tempo, perché è finito, guardatevi intorno, vogliono distruggere la mia chiesa, anche dall'interno ci saranno attacchi terroristici del mondo. Figli, pregate affinché, chiunque, parli nell’infusione dello Spirito Santo. Difendete la vera Fede Cristiana e non distorcetela. Ora, vi lascio con la mia benedizione materna nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Dear children, thank you for having responded to my call in your heart. Beloved children, I urge you to live the messages I leave you and to comment often on the Gospel. Dear children, I urge you once again to urgent conversion, do you not understand that you do not have more time available? It is no longer time to waste time, because it is over, look around, they want to destroy my church, even from within there will be terrorist attacks in the world. Children, pray so that whoever speaks in the infusion of the Holy Spirit. Stand up for the true Christian Faith and don't distort it. Now, I leave you with my maternal blessing in the name of the Father, Son and Holy Spirit, Amen. ","Drogie dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Umiłowane dzieci, wzywam was, abyście żyli orędziami, które wam zostawiam i często komentowali Ewangelię. Drogie dzieci, ponownie wzywam was do pilnego nawrócenia, czy nie rozumiecie, że nie macie więcej czasu? Nie wolno już marnować czasu, bo to już koniec, rozejrzyj się, chcą zniszczyć mój kościół, nawet od wewnątrz będą ataki terrorystyczne na świecie. Dzieci, módlcie się, aby zawsze przemawiał przez was Duch Święty. Stań w obronie prawdziwej wiary chrześcijańskiej i nie zniekształcaj jej. Teraz zostawiam was z moim matczynym błogosławieństwem w imię Ojca, Syna i Ducha Świętego, Amen ",May
2019,5,25,Holy Mary,"Cari figli, grazie per essere qui nella preghiera. Quanta fede sento nei vostri cuori! Amore e coraggio per la fede, per il mio Gesù e per la mia Chiesa che il demonio vuole distruggere, siate apostoli veri. Figli, il demonio vuole ingannarvi e adesso troverà tutte le strade per insinuarsi, non lasciatelo fare, pregate, è sempre in agguato, perché sa che il suo tempo è finito. Piango per tutto ciò che avverrà, convertitevi e siate sempre fedeli alla vera Chiesa. Ora, vi benedico nel nome del Padre del Figlio e dello Spirito Santo, Amen”.","Dear children, thank you for being here in prayer. How much faith I feel in your hearts! Love and courage for the faith, for my Jesus and for my Church that the devil wants to destroy, be true apostles. Children, the devil wants to deceive you and now he will find all the ways to insinuate himself, do not let him do it, pray, he is always lurking, because he knows that his time is over. I cry for everything that will happen, be converted and always be faithful to the true Church. Now, I bless you in the name of the Father of the Son and of the Holy Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że jesteście tu na modlitwie. Ile wiary czuję w waszych sercach! Miłość i odwaga dla wiary, dla mojego Jezusa i dla mojego Kościoła, który diabeł chce zniszczyć, bądźcie prawdziwymi apostołami. Dzieci, diabeł chce was oszukać i teraz znajdzie wszystkie sposoby, by się wkraść, nie pozwólcie mu na to, módlcie się, on zawsze się czai, bo wie, że jego czas się skończył. Płaczę z powodu wszystkiego co się ma zdarzyć, nawróć się i zawsze bądź wierny prawdziwemu Kościołowi. Teraz błogosławię was w imię Ojca Syna i Ducha Świętego, Amen ",May
2019,5,28,Holy Mary,"Cari figli, grazie per essere qui nella preghiera. Figli miei, cari al mio cuore benedetto, quante volte vi ho detto di pregare per questi momenti, adesso sono arrivati, ma quanti di voi si sentono pronti ad affrontare questi ultimi tempi! Figli amati, io sono qui per proteggervi, presto non avrete più nulla, guardate la confusione che regna sulla terra e intorno a voi, questi sono segni visibili a tutti, dove correte figli, cosa cercate se non Dio?Il demonio toccherà posti e persone che non immaginereste mai. Figli, pregate, pregate, pregate. Ora, metto su di voi il mio manto Benedetto e vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Dear children, thank you for being here in prayer. My children, dear to my blessed heart, how many times have I told you to pray for these moments, now they have arrived, but how many of you feel ready to face these last times! Beloved children, I am here to protect you, soon you will have nothing more, look at the confusion that reigns on the earth and around you, these are signs visible to all, where are you running children, what are you looking for if not God? The devil will touch places and people you would never imagine. Children, pray, pray, pray. Now, I put my Blessed mantle on you and I bless you in the name of the Father, of the Son and of the Holy Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że jesteście tu na modlitwie. Moje dzieci, drogie mojemu błogosławionemu sercu, ile razy mówiłam wam, abyście modlili się o te chwile, które już nadeszły, ale jak wielu z was czuje się gotowych stawić czoła tym ostatnim czasami! Umiłowane dzieci, jestem tu, aby was chronić, wkrótce nie będziecie już mieć nic więcej, spójrzcie na zamieszanie, które panuje na ziemi i wokół was, to znaki widoczne dla wszystkich, gdzie biegacie dzieci, czego szukacie, jeśli nie Boga? Diabeł dotknie miejsc i ludzi, o których by nigdy nie pomyślał. Dzieci, módlcie się, módlcie się, módlcie się. Teraz nakładam na was mój Błogosławiony płaszcz i błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ",May
2019,6,01,Holy Mary,"Cari figli, grazie per essere qui nella preghiera. Figli miei, che Dono meraviglioso che vi è stato dato dal Padre, sia a voi, che a tutti coloro che hanno conosciuto mio Figlio Gesù. Voi come strumenti, siate sempre fari di luce, non spegnete mai le vostre lampade, ma portate la luce nel mondo, che è amore e pace. Cari miei piccoli, quanto è grande è umile il vostro cuore! Io vi proteggerò da ogni attacco del maligno, voi con il vostro Sì, avete acceso un faro sul mondo ed io sarò sempre con voi insieme al mio Gesù. Figli, testimoniate e fate in modo che chiunque, ascolti i miei messaggi. I tempi saranno duri, ma voi non sarete soli, i miei angeli non permetteranno di farvi toccare da chi è in preda al male. Ora, vi lascio con la mia santa benedizione nel nome del Padre, del Figlio e dello Spirito, Amen”.","Dear children, thank you for being here in prayer. My children, what a wonderful Gift that has been given to you by the Father, both to you and to all those who have known my Son Jesus. You as instruments, always be beacons of light, never turn off your lamps, but bring the light in the world, which is love and peace. My dear little ones, how great is your heart! I will protect you from every attack of the evil one, you with your Yes, you have turned on a lighthouse on the world and I will always be with you together with my Jesus. Children, testify and make sure that everyone listens to my messages. Times will be hard, but you will not be alone, my angels will not allow you to be touched by those in the grip of evil. Now, I leave you with my holy blessing in the name of the Father, the Son and the Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że jesteście tu na modlitwie. Moje dzieci, jaki wspaniały Dar, który został wam dany przez Ojca, zarówno dla was, jak i dla wszystkich tych, którzy znali mojego Syna Jezusa, jako narzędzia, zawsze bądźcie latarniami światła, nigdy nie wyłączajcie swoich lamp, ale przynieście światło światu, którym jest miłość i pokój. Moi kochani, jak wielkie są Wasze serca! Będę was chroniła przed każdym atakiem złego ducha, waszym Tak, zapaliliście latarnię morską na świecie i zawsze będę z wami razem z moim Jezusem. Dzieci, złóżcie świadectwo i upewnijcie się, że wszyscy słuchają moich orędzi. Czasy będą ciężkie, ale nie będziesz sam, moi aniołowie nie pozwolą, by cię dotknęli ci, którzy są w uścisku zła. Teraz zostawiam was z moim świętym błogosławieństwem w imię Ojca, Syna i Ducha, Amen ",June
